"word_lowercase","word","difficulty","standard_error","difficulty_lower","difficulty_upper","grade_eq","n_attempts","n_correct","n_incorrect","tasa_sfi","tasa_d","tasa_u","tasa_f","tasa_gr1","tasa_gr2","tasa_gr3","tasa_gr4","tasa_gr5","tasa_gr6","tasa_gr7","tasa_gr8","tasa_gr9","tasa_gr10","tasa_gr11","tasa_gr12","tasa_gr13","Log_Freq_HAL","Freq_SUBTLEXUS","sub_unigram_freq","wiki_unigram_freq","cyplex_7_9_raw_freq","cyplex_7_9_zipf_freq","cyplex_7_9_book_prop","cyplex_10_12_raw_freq","cyplex_10_12_zipf_freq","cyplex_10_12_book_prop","CD_SUBTLEXUS","Prevalence_Brys","Fam_Glasgow","AoA_Kuper","AoA_LWV","DPoS_Brys","POS","Conc_Brys","Imageability","Nmeanings_Websters","Valence_Warr","Valence_NRC","Arousal_Warr","Arousal_NRC","Emot_Assoc_Positive","Emot_Assoc_Joy","Sem_Diversity","Sem_N","NMorph","MorphSp","spelling_pattern","Length","Ortho_N","OLD20","OLD20F","Orth_Spread","BG_Sum","BG_Mean","BG_Frequency_By_Position","pronunciation","NPhon","NSyll","NSyll_ELP","NSyll_Chee","Phono_N","PLD20","PLD20F","First_Phon_bilabial","First_Phon_labiodental","First_Phon_interdental","First_Phon_alveolar","First_Phon_palatal","First_Phon_velar","First_Phon_glottal","First_Phon_stop","First_Phon_fricative","First_Phon_affricate","First_Phon_nasal","First_Phon_liquid","First_Phon_glide","First_Phon_voiced","Phonographic_N","Phonographic_N_Freq","spell2pron","Consistency_Token_FF_O","Consistency_Token_FF_R","Consistency_Token_FB_O","Consistency_Token_FB_R","Siegelman_OSC","Marelli_OSC"
"fled","fled",1.27433029992756,0.470739025408502,0.351681810126896,2.19697878972822,3.349,29,17,12,51.4000015258789,0.662299990653992,13,318,0,1,6,9,16,18,18,18,16,19,17,15,12,7.719,2.352182518,7853,51615,176,4.2,0.23,497,4.36,0.47,2.267171728,2.213328589,NA,NA,NA,"Verb","VB",3.14,NA,1,NA,0.224,NA,0.639,0,0,1.745960154,2972,1,"{fled}","fled",4,10,1.45,7.832,3,15653,5217.667,1466,"fl""Ed",4,1,1,1,15,1.35,7.961,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,7.071,1.76923076923077,1,0.883577175,0.99005735,0.409198147,0.0396380508277121,NA
"flee","flee",-0.909484109048619,0.525944451650552,-1.9403352342837,0.121367016186463,2.383,27,18,9,45.9000015258789,0.615700006484985,3,94,NA,1,1,2,4,5,6,6,5,5,4,3,2,7.317,2.369215857,6002,23898,51,3.67,0.08,188,3.94,0.24,2.225309282,2.243726562,4.807,8.33,8.355009375,"Verb","VB",3.67,431,1,3.84,0.292,4.95,0.796,0,0,1.727997395,1498,1,"{flee}","flee",4,10,1.45,7.953,4,9355,3118.333,1703,"fl""i",3,1,1,1,20,1,8.13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,6.804,1.44444444444444,1,0.932775951,0.99005735,0.137065066,0.0484544561086743,0.39375871612246
"fleece","fleece",1.5948259971868,0.58876958214959,0.440837616173604,2.7488143782,3.566,29,25,4,45.0999984741211,0.585099995136261,3,80,NA,0,1,0,2,3,3,3,5,4,5,5,0,6.446,1.77815125,1009,2940,24,3.35,0.04,44,3.31,0.06,1.477121255,2.106155586,NA,10.2,8.808308333,"Noun","NN|VB",4.75,547,3,5.79,0.561,3.71,0.25,0,0,1.180452485,0,1,"{fleece}","fleece",6,1,2.45,7.258,0,14465,2893,2375,"fl""is",4,1,1,1,4,1.55,7.805,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,2.42857142857143,1,1,0.99005735,0.106000135,0.0809809718048921,1
"fleeing","fleeing",2.22677830773897,0.508132451883401,1.2308387020475,3.22271791343044,4.068,25,17,8,43.7999992370605,0.579500019550323,2,60,NA,NA,1,1,2,2,2,2,2,2,2,3,3,6.911,2.053078443,2829,14342,66,3.78,0.13,173,3.9,0.22,1.982271233,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.669057695,741,2,"{flee}>ing>","fleeing",7,3,2.15,7.073,1,33417,5569.5,5404,"fl""i.IN",5,2,2,2,4,1.8,7.455,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7.303,2.38461538461538,0.989932067,0.966387975,0.976748171,0.558125142,0.0133240682570758,NA
"fleet","fleet",-1.38794369213214,0.540230910645144,-2.44679627699662,-0.329091107267658,2.256,53,47,6,51.2000007629395,0.658800005912781,13,304,1,1,3,3,9,13,14,15,16,17,18,19,12,8.953,2.733197265,12257,144556,117,4.02,0.09,241,4.04,0.2,2.338456494,2.253230737,3.677,10.74,9.806468817,"Noun","NN",3.81,510,3,5.4,0.547,4.43,0.43,1,0,1.535904313,5526,1,"{fleet}","fleet",5,2,1.75,7.237,2,12343,3085.75,2138,"fl""it",4,1,1,1,15,1.15,7.579,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,5.115,1.75,1,0.991674236,0.99005735,0.405534233,0.13150680180475,0.974545782491897
"fleming","Fleming",2.10951406940662,0.321205956363018,1.4799503949351,2.73907774387814,3.967,64,46,18,44.2000007629395,0.689599990844727,2,60,NA,0,0,1,1,1,1,1,2,1,2,2,2,7.818,NA,2310,16468,3,2.55,0.01,12,2.77,0.01,NA,NA,NA,NA,NA,NA,"NN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"{fleming}","Fleming",7,3,NA,NA,NA,35592,5932,5412,"fl""E.mIN",6,2,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8.875,2.090909091,NA,NA,NA,NA,NA,NA
"flesh","flesh",-1.14427213300471,0.544031953379424,-2.21057476162838,-0.0779695043810391,2.318,30,22,8,52.5999984741211,0.866100013256073,18,347,3,6,15,15,18,20,22,20,22,23,22,18,6,9.33,3.051538391,19721,22031,205,4.26,0.21,642,4.47,0.49,2.899273187,2.321514965,5.375,8.3,8.144034375,"Noun","NN",4.59,567,7,5.2,0.604,4.11,0.39,0,0,1.478811601,1511,1,"{flesh}","flesh",5,3,1.8,7.549,2,22963,5740.75,1903,"fl""ES",4,1,1,1,9,1.55,7.823,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,9.262,1.4,1,1,0.99005735,0.889807163,0.045318566000459,0.971181257444532
"flew","flew",-1.32404556363496,0.594510955367423,-2.48928703615511,-0.158804091114811,2.272,32,22,10,56.2000007629395,0.561800003051758,42,1070,116,113,79,76,64,54,44,37,32,25,20,15,8,8.51,2.895422546,13489,43886,1982,5.25,0.74,1972,4.95,0.82,2.778874472,2.319526755,NA,NA,NA,"Verb","VB",3.17,NA,1,NA,NA,NA,NA,NA,NA,1.571544336,3103,1,"{flew}","flew",4,10,1.55,8.224,3,8188,2729.333,1264,"fl""u",3,1,1,1,15,1.1,8.872,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,7.591,1.59259259259259,1,0.971591015,0.99005735,0.088770035,-0.0013733682658345,1
"flexibility","flexibility",-0.271136952552863,0.604468107207506,-1.45589444267957,0.913620537573849,2.59,45,40,5,47.7999992370605,0.854099988937378,6,120,NA,NA,NA,NA,0,0,0,1,1,1,1,3,26,8.781,1.707570176,878,15119,6,2.8,0.01,13,2.81,0.03,1.681241237,2.316995465,NA,9.65,9.65,"Noun","NN",2.96,395,1,6.9,0.867,4.5,0.402,1,0,1.872995739,1749,3,"{flex}>able>>ity>","flexibility",11,0,3.95,5.899,0,25053,2505.3,2305,"fl%Eks.@.b""Il.@.4i",12,5,5,5,0,4.3,6.557,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,2.42857142857143,0.877447189,0.497962869,0.952738789,0.671486633,NA,NA
"flexible","flexible",-0.489504295158627,0.443438670167576,-1.35864408868708,0.379635498369822,2.513,60,50,10,51.9000015258789,0.872500002384186,15,303,NA,NA,1,1,4,7,11,13,12,15,15,19,39,9.157,2.136720567,2704,23823,32,3.47,0.07,45,3.32,0.07,2.086359831,2.31801421,NA,7.58,7.58,"Adjective","JJ",2.64,NA,3,6.74,0.719,4.45,0.46,0,0,1.931608706,3095,2,"{flex}>ible>","flexible",8,1,3.3,6.435,0,18439,2634.143,2150,"fl""Eks.@.bl=",8,3,3,3,0,3.35,5.893,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,2.1304347826087,0.967125503,0.586377106,0.982424227,0.512090577,0.0180120668121675,NA
"flick","flick",-2.16708765134182,0.519428499389777,-3.18516751014578,-1.14900779253786,2.084,31,23,8,43.4000015258789,0.811500012874603,2,44,NA,0,1,1,1,2,2,3,2,3,2,2,0,7.72,2.411619706,3208,4280,183,4.21,0.23,320,4.17,0.39,2.139879086,2.114120807,5.039089725,7.55,7.30963125,"Noun","NN|VB",3.71,NA,1,5.41,0.688,4.31,0.541,NA,NA,1.740431819,0,1,"{flick}","flick",5,5,1.7,7.691,2,13196,3299,1921,"fl""Ik",4,1,1,1,15,1.25,7.351,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7.436,1.57142857142857,1,1,0.99005735,0.334040406,0.00417456310477438,0.744113733870354
"flicker","flicker",0.233853739940153,0.587564691939183,-0.917773056260646,1.38548053614095,2.792,29,24,5,46,0.630400002002716,4,95,13,12,3,4,3,3,3,3,2,1,1,0,0,7.378,1.556302501,701,2028,556,4.7,0.23,382,4.24,0.39,1.544068044,2.435654748,4.529,10.2,9.39585,"Noun","NN|VB",3.59,506,2,5.5,0.635,5.15,0.321,0,0,1.474667772,0,1,"{flicker}","flicker",7,2,1.9,6.36,2,28159,4693.167,4574,"fl""I.k@`",5,2,2,2,5,1.8,6.53,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,5.826,2,1,0.780077528,0.579536871,0.833639708,0.089872721145336,1
"flickered","flickered",1.31954541963818,0.549160985412232,0.243189888230205,2.39590095104615,3.379,25,20,5,42.7999992370605,0.306499987840652,1,65,NA,1,3,3,3,3,2,2,2,1,1,1,0,5.193,0.903089987,126,130,251,4.35,0.26,437,4.3,0.4,0.903089987,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.271095695,0,2,"{flicker}>ed>","flickered",9,0,2.85,5.372,0,44523,5565.375,6174,"fl""I.k@`d",6,2,2,2,1,2.2,6.092,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,2.458333333,1,0.774070523,0.579536871,0.655938021,NA,NA
"flickering","flickering",-0.161449057254784,0.569503384049186,-1.27767568999119,0.954777575481621,2.63,31,25,6,44.2999992370605,0.452899992465973,2,78,NA,0,3,3,3,5,4,4,4,4,2,2,0,6.531,1.477121255,742,909,207,4.27,0.27,467,4.33,0.45,1.462397998,2.427327308,NA,NA,NA,"Verb","VB",3.36,NA,NA,NA,0.49,NA,0.444,0,0,1.414724053,0,2,"{flicker}>ing>","flickering",10,0,NA,NA,NA,57644,6404.889,7621,"fl""I.k@`.IN",7,3,3,NA,0,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA
"flies","flies",-1.1631297255486,0.478631902109238,-2.10124825368271,-0.225011197414493,2.313,37,26,11,53.9000015258789,0.791899979114532,24,511,69,25,25,26,26,25,24,23,23,21,22,22,6,8.548,2.856124444,11855,25418,326,4.46,0.27,517,4.37,0.51,2.747411808,NA,NA,NA,NA,"Noun","VB|NN",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.682797366,2146,2,"{fly}>s>","flies",5,8,1.7,7.139,4,23616,5904,2189,"fl""aIz",4,1,1,1,13,1.7,8.336,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,4.973,1.88461538461538,1,1,0.99005735,0.414566187,0.100820526045675,NA
"flight","flight",-0.538059286263686,0.523197735086279,-1.56352684703279,0.487408274505421,2.497,51,44,7,56.7000007629395,0.911899983882904,46,864,6,14,23,31,39,56,54,54,58,64,68,57,28,10.314,3.483587297,47762,183161,680,4.78,0.41,1303,4.77,0.63,3.133219457,2.428623793,6.121,7.47,7.235245833,"Noun","NN",3.9,NA,7,6.11,0.646,4.2,0.63,0,0,1.49874916,7661,1,"{flight}","flight",6,5,1.55,8.414,2,9912,1982.4,1741,"fl""aIt",4,1,1,1,16,1.25,8.14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7.077,3,1,1,0.99005735,0.700829302,0.123750877829235,0.991545847050102
"flint","flint",-0.452114851106823,0.598540781624502,-1.62525478309085,0.721025080877201,2.526,42,37,5,48.7000007629395,0.754800021648407,7,156,0,0,6,6,7,5,6,5,5,6,5,4,3,7.419,2.348304863,3259,16540,873,4.89,0.05,415,4.28,0.13,1.579783597,2.172080069,3.657,9.6213,10.91756452,"Name","NN",4.64,NA,3,NA,0.521,NA,0.439,0,0,1.489799841,1515,1,"{flint}","flint",5,6,1.6,7.83,4,26726,6681.5,2456,"fl""Int",5,1,1,1,7,1.6,7.205,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,7.12,1.65217391304348,1,0.925899573,0.99005735,0.811492205,0.0346131925469874,0.958877999290847
"flip","flip",-4.20455495578563,0.47486322324542,-5.13528687334665,-3.27382303822461,1.663,61,53,8,46.2000007629395,0.674399971961975,4,95,3,4,5,4,4,4,3,3,2,1,2,1,1,8.699,2.862727528,11175,13078,305,4.44,0.21,262,4.08,0.3,2.689308859,2.434481277,NA,5.11,5.359796875,"Verb","JJ|VB|NN",3.97,NA,1,5.6,0.281,4.62,0.529,NA,NA,1.700378619,151,1,"{flip}","flip",4,6,1.6,7.675,3,7770,2590,1294,"fl""Ip",4,1,1,1,10,1.4,7.604,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,7.401,1.53571428571429,1,1,0.99005735,0.791536432,0.1102902909883,0.930127139711245
"flipped","flipped",-0.396142075655828,0.459029761578813,-1.2958404083503,0.503556257038645,2.545,29,19,10,45.7000007629395,0.469399988651276,3,105,4,9,8,7,4,3,3,3,2,1,1,1,0,7.421,2.404833717,3483,6842,293,4.42,0.31,388,4.25,0.37,2.334453751,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.400014706,0,2,"{flip}>ed>","flipped",7,5,1.75,6.388,3,19991,3331.833,3298,"fl""Ipt",5,1,1,1,8,1.55,6.935,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6.658,2.22222222222222,1,0.946375292,0.99005735,0.83506475,0.0834547625494098,NA
"float","float",-0.810401447339124,0.526176777331644,-1.84170793090915,0.220905036230898,2.412,47,40,7,53.0999984741211,0.828000009059906,20,406,8,27,23,22,25,21,20,17,17,14,14,12,9,8.631,2.582063363,6765,11878,240,4.33,0.26,317,4.16,0.39,2.489958479,2.575829304,5.067,5.39,5.721174758,"Verb","VB|NN",4.07,525,10,6.42,0.688,3.1,0.394,0,0,1.625353769,540,1,"{float}","float",5,3,1.75,7.379,1,12957,3239.25,1965,"fl""ot",4,1,1,1,13,1.3,7.769,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,5.512,2.76923076923077,1,1,0.99005735,0.558162509,0.126967149528993,0.816525440135609
"floated","floated",-0.591982977711874,0.507497129727088,-1.58667735197697,0.402711396553219,2.48,30,23,7,50.7999992370605,0.625100016593933,12,286,14,19,16,15,15,15,15,14,13,10,9,6,0,6.72,1.838849091,1335,5238,359,4.51,0.39,461,4.32,0.48,1.819543936,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.706040044,0,2,"{float}>ed>","floated",7,4,1.8,5.924,3,29588,4931.333,4492,"fl""o4.@d",6,2,2,2,7,1.7,6.32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,5.043,2.37037037037037,0.625761943,0.860479556,0.624910635,0.439488831,0.12288499837342,NA
"floating","floating",-1.37192824846413,0.507076628728063,-2.36579844077113,-0.378058056157127,2.26,31,23,8,53.9000015258789,0.920499980449677,24,455,22,26,26,26,25,24,26,27,27,23,22,20,11,9.344,2.691965103,9645,28945,714,4.8,0.49,854,4.59,0.64,2.612783857,2.338064812,NA,NA,NA,"Verb","VB|NN",3.89,NA,3,NA,NA,NA,NA,NA,NA,1.742503954,3688,2,"{float}>ing>","floating",8,3,1.95,6.361,1,45567,6509.571,6811,"fl""o4.IN",6,2,2,2,8,1.7,7.02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4.865,2.65217391304348,0.625761943,0.907289368,0.624910635,0.510974694,-0.012179992186989,1
"flock","flock",-2.14574020514431,0.579776625949472,-3.28210239200527,-1.00937801828334,2.088,48,43,5,50.7999992370605,0.607800006866455,11,290,13,16,18,15,16,16,17,17,14,9,8,6,2,7.528,2.376576957,4070,7479,582,4.72,0.2,238,4.04,0.28,2.212187604,2.339766982,NA,7.18,6.993076344,"Noun","NN|VB",4.67,516,3,5.25,0.5,3.48,0.546,0,0,1.629017057,0,1,"{flock}","flock",5,5,1.65,7.663,3,7317,1829.25,2069,"fl""Ak",4,1,1,1,12,1.35,7.284,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7.689,2.19230769230769,1,0.986179572,0.99005735,0.638103313,0.0562127613444267,1
"flocked","flocked",-0.13406534626855,0.604841800704609,-1.31955527564958,1.05142458311248,2.641,34,30,4,43.0999984741211,0.475699990987778,2,58,NA,NA,1,1,2,2,2,2,2,3,3,3,2,4.898,1,296,1892,8,2.9,0.02,41,3.28,0.09,0.954242509,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.733593172,0,2,"{flock}>ed>","flocked",7,4,1.75,6.391,2,17215,2869.167,3789,"fl""Akt",5,1,1,1,9,1.6,6.842,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,6.073,1.842105263,1,1,0.99005735,0.93084223,-0.00811628234749541,NA
"flood","flood",-0.0675200140568471,0.523014457331226,-1.09262835042605,0.957588322312356,2.667,29,20,9,53.0999984741211,0.873300015926361,20,392,0,12,13,11,15,19,19,18,18,18,21,21,17,9.168,2.465382851,7514,49504,160,4.16,0.18,331,4.18,0.35,2.307496038,2.432379059,5.571,6.58,6.488532292,"Noun","NN|VB",4.62,598,4,2.76,0.208,5.31,0.778,0,0,1.82458547,4784,1,"{flood}","flood",5,3,1.75,7.899,2,6917,1729.25,1685,"fl""Vd",4,1,1,1,9,1.65,7.664,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,9.82,2.14814814814815,1,0.345624787,0.99005735,0.165379602,0.170001037531434,0.906533753264446
"flooded","flooded",0.504172742769607,0.403453382470407,-0.286595886872391,1.2949413724116,2.917,40,25,15,49.4000015258789,0.757700026035309,8,185,1,4,7,6,11,12,11,11,9,7,7,6,5,7.719,2.155336037,3632,17077,178,4.2,0.24,379,4.24,0.4,2.089905111,2.43021246,NA,NA,NA,"Verb","VB",4.04,NA,NA,NA,NA,NA,NA,NA,NA,1.796003383,553,2,"{flood}>ed>","flooded",7,2,1.95,6.43,1,19878,3313,3515,"fl""V4.@d",6,2,2,2,8,1.7,5.689,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,5.999,2.07142857142857,0.973150812,0.473370341,0.790105193,0.418748301,-0.0172855148559702,NA
"flooding","flooding",0.828707438363779,0.62288014211014,-0.392137640172095,2.04955251689965,3.085,30,26,4,46.5,0.752499997615814,4,95,1,0,0,1,3,5,5,5,5,6,5,5,4,7.622,1.939519253,2312,30159,72,3.81,0.13,206,3.98,0.32,1.832508913,2.32102093,NA,NA,NA,"Verb","VB",4.38,NA,2,NA,NA,NA,NA,NA,NA,1.756242695,1433,2,"{flood}>ing>","flooding",8,2,2.2,6.784,1,34012,4858.857,5783,"fl""V4.IN",6,2,2,2,10,1.75,6.546,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.485,2.66666666666667,0.973150812,0.520180154,0.790105193,0.490234164,-0.0306442650681578,0.998708518415368
"floor","floor",-2.45150105125059,0.194793232142096,-2.8332957862491,-2.06970631625208,2.027,540,491,49,62.5999984741211,0.898699998855591,183,3431,246,227,250,244,247,227,225,207,194,156,153,125,62,10.481,3.710371264,76247,153631,4815,5.63,0.91,8540,5.59,0.98,3.436639632,2.442826326,NA,4.44,4.03004,"Noun","NN|VB",4.8,544,7,5.14,0.43,3.33,0.23,0,0,1.687741849,6774,1,"{floor}","floor",5,3,1.85,7.959,2,10969,2742.25,2294,"fl""Or",4,1,1,1,7,1.45,9.334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8.439,1.70833333333333,1,0.728376206,0.99005735,0.027932169,0.13719861592583,0.955699447620276
"flopped","flopped",0.83565306597269,0.510248533663423,-0.164434060007619,1.835740191953,3.089,40,34,6,42.7000007629395,0.344900012016296,1,61,7,4,3,4,3,2,2,2,1,1,0,0,NA,5.971,1.301029996,371,1235,179,4.21,0.28,202,3.97,0.33,1.278753601,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.548429829,0,2,"{flop}>ed>","flopped",7,5,1.75,6.313,2,17679,2946.5,3597,"fl""Apt",5,1,1,1,8,1.55,6.534,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,4.211,2.30769230769231,1,1,0.99005735,1,0.166041170903415,NA
"floppy","floppy",-1.17598830160503,0.526366071246203,-2.20766580124759,-0.144310801962472,2.31,27,18,9,43.7000007629395,0.506600022315979,2,69,NA,2,2,3,1,1,1,2,2,3,3,2,0,10.209,1.770852012,975,5187,83,3.87,0.13,104,3.68,0.18,1.62324929,2.575829304,NA,6.68,6.68,"Adjective","JJ|NN",3.81,NA,1,4.61,0.549,4.45,0.3,NA,NA,1.070897995,2,2,"{flop}>y>","floppy",6,1,2.5,6.387,1,6573,1314.6,1859,"fl""Ap.i",5,2,2,2,3,1.8,6.416,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7.794,1.72,1,0.630328603,0.576779224,0.658114238,0.0344950065849606,1
"flora","flora",-0.757694292778216,0.469441398740371,-1.67779943430934,0.162410848752911,2.428,40,31,9,44,0.677600026130676,2,57,6,3,1,1,1,1,1,1,1,0,0,0,2,7.228,2.06069784,3086,28452,734,4.82,0.05,126,3.76,0.04,1.602059991,1.550079445,NA,11.944526,11.16,"Name","NN",NA,472,2,NA,0.833,NA,0.324,0,0,1.439602832,2520,2,"{flor--a}","flora",5,1,1.95,7.809,0,15107,3776.75,2426,"fl""O.r@",5,2,2,2,2,1.75,8.513,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,1.80769230769231,0.995881623,0.288591386,0.88046786,0.293489102,0.0572979300205569,0.702549563048681
"florence","Florence",1.93983297557349,0.39162323040478,1.17225144398012,2.70741450716686,3.828,38,22,16,49.2000007629395,0.737600028514862,8,180,NA,8,6,5,8,5,5,4,3,5,7,10,7,7.323,NA,6316,43474,50,3.66,0.04,169,3.89,0.04,NA,NA,NA,NA,NA,NA,"NN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"{florence}","Florence",8,0,2.85,6.034,NA,29751,4250.143,4309,"fl""O.r@ns",7,2,2,2,0,2.3,7.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.181818182,NA,NA,NA,NA,NA,NA
"florida","Florida",-2.53065189158475,0.566927356272433,-3.64182950987872,-1.41947427329078,2.012,50,45,5,54.5,0.863099992275238,28,550,1,12,12,18,26,27,26,27,32,30,29,35,24,10.179,NA,12244,224772,31,3.46,0.04,127,3.77,0.1,NA,NA,NA,NA,NA,NA,"NN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"{florida}","Florida",7,0,2.65,6.749,NA,17994,2999,3079,"fl""O.r@.4@",7,3,3,3,0,2.8,7.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.958333333,NA,NA,NA,NA,0.0855375878741997,NA
"flour","flour",0.49951712488358,0.476218353034388,-0.43387084706382,1.43290509683098,2.915,42,34,8,52.2999992370605,0.608299970626831,16,421,56,18,12,18,20,16,16,14,13,12,13,14,6,8.439,2.209515015,4388,16179,104,3.97,0.14,300,4.14,0.26,2.045322979,2.316482939,5.719,6.89,6.238419355,"Noun","NN|VB",4.97,NA,2,5.25,0.53,3.26,0.235,0,0,1.213833708,66,1,"{flour}","flour",5,2,1.85,7.79,1,10364,2591,1911,"fl""aUr",4,1,1,1,6,1.7,7.269,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,7.468,2.43333333333333,1,0.14890969,0.99005735,0.921681913,0.0886923671650665,0.455119365042425
"flourish","flourish",2.2385445417342,0.459497355521416,1.33792972491222,3.13915935855618,4.079,28,18,10,44.9000015258789,0.763899981975555,3,65,NA,NA,0,0,1,1,1,1,1,2,3,3,7,6.829,1.62324929,1637,5924,81,3.86,0.14,157,3.86,0.24,1.612783857,2.049803277,4.382,10.94,10.37435864,"Verb","VB|NN",2.1,391,7,7.21,0.939,5.22,0.573,NA,NA,2.048672056,0,1,"{flourish}","flourish",8,0,2.8,6.012,0,24735,3533.571,3616,"fl""3`.rIS",6,2,2,2,0,2.55,5.32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,3.15384615384615,0.995881623,0.676301373,0.88046786,0.492986961,NA,0.935070939410783
"flourished","flourished",3.43222135735971,0.536464201903846,2.38075152162817,4.48369119309125,5.34,18,10,8,46.9000015258789,0.712300002574921,4,110,NA,NA,NA,0,1,2,3,4,4,4,6,8,8,6.109,1.079181246,689,12823,16,3.18,0.03,32,3.18,0.07,1.079181246,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.842963165,378,2,"{flourish}>ed>","flourished",10,1,3.3,5.36,1,36376,4041.778,4600,"fl""3`.rISt",7,2,2,2,0,2.9,4.959,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,3.28571428571429,0.995881623,0.680505972,0.88046786,0.459921055,0.0603213816569318,NA
"flourishing","flourishing",2.72123405884214,0.589929882457926,1.56497148922461,3.87749662845967,4.536,17,12,5,44.4000015258789,0.703800022602081,2,62,NA,0,0,0,0,0,1,1,1,2,3,4,6,5.697,1.278753601,578,6077,18,3.23,0.02,21,3,0.04,1.255272505,2.436521977,NA,NA,NA,"Verb","VB|JJ",2.03,NA,NA,NA,NA,NA,NA,NA,NA,1.89347268,0,2,"{flourish}>ing>","flourishing",11,0,3.6,5.555,0,50446,5044.6,5353,"fl""3`.rIS.IN",8,3,3,3,0,3.25,5.415,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,3.34615384615385,0.997254416,0.612704613,0.623406517,0.429368418,NA,NA
"flow","flow",-0.00979264192123263,0.349778783049909,-0.695359056699054,0.675773772856589,2.69,56,37,19,58.7000007629395,0.804799973964691,74,1553,1,10,19,26,58,69,75,79,78,92,92,106,114,9.955,2.846337112,14212,119608,144,4.11,0.22,290,4.12,0.39,2.685741739,2.575829304,5.625,7.4,7.088529032,"Noun","NN|VB",3.72,417,8,5.68,0.696,3.71,0.316,1,0,1.89784035,5743,1,"{flow}","flow",4,11,1.4,7.936,3,5246,1748.667,1548,"fl""o",3,1,1,1,14,1,8.515,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9.006,1.79310344827586,1,0.493278767,0.99005735,0.096871483,0.0616486950907394,0.608186957260674
